customer_id,name,email,account_open_date,credit_limit,state,phone_number,current_balance,fico_score,dq_flag_missing_critical,dq_flag_invalid_email,dq_flag_fico_out_of_range,dq_flag_balance_outlier,dq_flag_future_date,state_cleaned,dq_flag_any_issue
CUST11009,Customer 1009,customer1009@email.com,2025-04-02,1000.0,IL,(519) 767-1094,3031.79,741.0,False,False,False,False,False,IL,False
CUST15137,Customer 5137,customer5137@email.com,2022-08-04,2500.0,FL,,,742.0,True,False,False,False,False,FL,True
CUST11322,Customer 1322,customer1322@email.com,2023-08-27,5000.0,,(466) 751-6352,619.34,570.0,False,False,False,False,False,UNKNOWN,False
CUST12575,Customer 2575,customer2575@email.com,2021-07-26,15000.0,NY,(275) 906-3580,3054.82,759.0,False,False,False,False,False,NY,False
CUST14576,Customer 4576,customer4576@email.com,2019-09-27,10000.0,TX,(573) 739-3806,-244.43,678.0,False,False,False,False,False,TX,False
CUST13865,Customer 3865,customer3865@email.com,2019-11-25,7500.0,,(890) 399-7929,1518.03,741.0,False,False,False,False,False,UNKNOWN,False
CUST12974,Customer 2974,customer2974@email.com,2024-09-24,10000.0,ca ,(296) 232-9457,322.58,624.0,False,False,False,False,False,CA,False
CUST13563,Customer 3563,customer3563@email.com,2021-04-30,1000.0,NY,(547) 868-2763,1378.06,700.0,False,False,False,False,False,NY,False
CUST17134,Customer 7134,customer7134@email.com,2019-12-23,7500.0,FL,(333) 695-6448,,643.0,False,False,False,False,False,FL,False
CUST12305,Customer 2305,customer2305@email.com,2020-12-02,5000.0,NY,(987) 223-6203,3463.1232264968844,676.0,False,False,False,False,False,NY,False
CUST12114,Customer 2114,customer2114@email.com,2021-07-21,25000.0,CA,(891) 400-6600,4462.94,679.0,False,False,False,False,False,CA,False
CUST12074,Customer 2074,customer2074@email.com,2023-06-02,2500.0,TX,(892) 606-1319,2505.54,693.0,False,False,False,False,False,TX,False
CUST17118,Customer 7118,customer7118@email.com,2021-04-03,15000.0,IL,(535) 379-2542,1849.94,742.0,False,False,False,False,False,IL,False
CUST17130,Customer 7130,customer7130@email.com,2023-09-26,7500.0,CA,(669) 477-1956,1781.34,700.0,False,False,False,False,False,CA,False
CUST10592,Customer 592,customer592@email.com,2024-04-21,7500.0,NY,(423) 290-7232,2888.6059574720707,661.0,False,False,False,False,False,NY,False
CUST11327,Customer 1327,customer1327@email.com,2020-07-25,15000.0,CA,(464) 311-1420,34.71,670.0,False,False,False,False,False,CA,False
CUST13245,Customer 3245,customer3245@email.com,2025-03-01,1000.0,,(546) 655-3873,813.36,835.0,False,False,False,False,False,UNKNOWN,False
CUST13679,Customer 3679,customer3679@email.com,2023-12-06,15000.0,FL,,1714.07,578.0,True,False,False,False,False,FL,True
CUST13466,Customer 3466,customer3466@email.com,2021-08-26,5000.0,TX,(544) 502-7697,704.11,784.0,False,False,False,False,False,TX,False
CUST14552,Customer 4552,,2020-08-05,1000.0,IL,(514) 420-4509,1101.03,807.0,True,False,False,False,False,IL,True
CUST16430,Customer 6430,,2021-07-26,1000.0,IL,(887) 801-8021,-791.34,776.0,True,False,False,False,False,IL,True
CUST15114,Customer 5114,customer5114@email.com,2025-04-21,5000.0,  ny,(575) 925-5783,2320.26,707.0,False,False,False,False,False,NY,False
CUST10861,Customer 861,customer861@email.com,2022-06-30,25000.0,IL,(345) 258-5003,2926.02,594.0,False,False,False,False,False,IL,False
CUST12067,Customer 2067,customer2067@email.com,2020-07-14,10000.0,FL,(918) 202-7701,988.05,736.0,False,False,False,False,False,FL,False
CUST12254,Customer 2254,customer2254@email.com,2019-09-06,2500.0,NY,(573) 355-5971,2811.03,638.0,False,False,False,False,False,NY,False
CUST14855,Customer 4855,customer4855@email.com,2019-06-15,25000.0,,(816) 814-7973,2860.55,701.0,False,False,False,False,False,UNKNOWN,False
CUST11236,Customer 1236,,2021-01-22,10000.0,IL,(385) 419-7039,751.91,709.0,True,False,False,False,False,IL,True
CUST10723,Customer 723,customer723@email.com,2020-12-30,15000.0,NY,(878) 515-8748,-1802.55,637.0,False,False,False,False,False,NY,False
CUST16215,Customer 6215,customer6215@email.com,2019-07-23,7500.0,TX,(735) 839-4647,415.47,714.0,False,False,False,False,False,TX,False
CUST12310,Customer 2310,customer2310@email.com,2023-04-18,2500.0,FL,(905) 424-8144,3187.13,880.0,False,False,True,False,False,FL,True
CUST13760,Customer 3760,customer3760@email.com,2025-03-04,15000.0,FL,(474) 220-1951,3727.5,661.0,False,False,False,False,False,FL,False
CUST14894,Customer 4894,customer4894@email.com,2024-09-07,10000.0,,(220) 739-8372,924.67,665.0,False,False,False,False,False,UNKNOWN,False
CUST17734,Customer 7734,customer7734@email.com,2019-05-19,,,(391) 825-4353,5761.1,754.0,False,False,False,False,False,UNKNOWN,False
CUST14781,Customer 4781,customer4781@email.com,2022-11-26,2500.0,NY,(894) 354-7190,2437.89,739.0,False,False,False,False,False,NY,False
CUST11339,Customer 1339,customer1339@email.com,2020-02-02,5000.0,  ny,(510) 901-7908,5667.93,579.0,False,False,False,False,False,NY,False
CUST13511,Customer 3511,customer3511@email.com,2024-11-28,10000.0,TX,(959) 247-1977,-1245.79,623.0,False,False,False,False,False,TX,False
CUST15584,Customer 5584,customer5584@email.com,2025-05-23,10000.0,FL,(902) 388-3540,4387.99,632.0,False,False,False,False,False,FL,False
CUST12522,Customer 2522,customer2522@email.com,2022-10-01,5000.0,NY,,3729.54,632.0,True,False,False,False,False,NY,True
CUST12805,Customer 2805,customer2805@email.com,2020-05-20,7500.0,FL,(570) 676-8558,262.5,721.0,False,False,False,False,False,FL,False
CUST12080,Customer 2080,,2023-03-14,1000.0,TX,(695) 825-7803,-1792.88,769.0,True,False,False,False,False,TX,True
CUST16870,Customer 6870,customer6870@email.com,2024-01-30,7500.0,FL,(797) 349-9601,-43.36,,True,False,False,False,False,FL,True
CUST12357,Customer 2357,customer2357@email.com,2022-08-15,,CA,(689) 915-5131,2552.66,676.0,False,False,False,False,False,CA,False
CUST11914,Customer 1914,customer1914@email.com,2018-08-28,10000.0,  ny,(949) 264-9071,1263.3,797.0,False,False,False,False,False,NY,False
CUST17320,Customer 7320,customer7320@email.com,2019-12-27,7500.0,NY,(843) 240-9637,983.98,727.0,False,False,False,False,False,NY,False
CUST16974,Customer 6974,customer6974@email.com,2020-11-03,1000.0,CA,(321) 521-4066,-1336.51,745.0,False,False,False,False,False,CA,False
CUST12610,Customer 2610,customer2610@email.com,2022-04-14,15000.0,TX,(409) 896-1544,1169.82,636.0,False,False,False,False,False,TX,False
CUST13410,Customer 3410,invalid_email_format,2020-10-30,5000.0,,(726) 947-6485,3709.56,,True,True,False,False,False,UNKNOWN,True
CUST14241,Customer 4241,customer4241@email.com,2024-10-10,7500.0,FL,,592.5,586.0,True,False,False,False,False,FL,True
CUST13984,Customer 3984,customer3984@email.com,2020-10-16,5000.0,FL,(399) 513-7505,3763.57,587.0,False,False,False,False,False,FL,False
CUST17115,Customer 7115,customer7115@email.com,2020-06-18,15000.0,,(331) 712-4189,3296.15,615.0,False,False,False,False,False,UNKNOWN,False
CUST16784,Customer 6784,customer6784@email.com,2018-10-16,1000.0,FL,(744) 735-9331,2673.74,775.0,False,False,False,False,False,FL,False
CUST16824,Customer 6824,customer6824@email.com,2023-02-06,15000.0,FL,(614) 549-9578,1484.54,634.0,False,False,False,False,False,FL,False
CUST13962,Customer 3962,customer3962@email.com,2025-04-06,1000.0,NY,(623) 834-5961,427.49,722.0,False,False,False,False,False,NY,False
CUST11416,Customer 1416,customer1416@email.com,2020-08-25,1000.0,FL,(240) 630-2398,1755.14,580.0,False,False,False,False,False,FL,False
CUST16371,Customer 6371,customer6371@email.com,2023-03-20,1000.0,NY,(887) 619-5384,3526.44,713.0,False,False,False,False,False,NY,False
CUST10120,Customer 120,customer120@email.com,2021-09-09,10000.0,CA,(808) 519-1948,1732.65,656.0,False,False,False,False,False,CA,False
CUST11713,Customer 1713,customer1713@email.com,2021-11-07,10000.0,NY,(536) 536-5958,4129.79,729.0,False,False,False,False,False,NY,False
CUST13450,Customer 3450,customer3450@email.com,2023-04-21,15000.0,,(247) 844-5059,4240.23,786.0,False,False,False,False,False,UNKNOWN,False
CUST13070,Customer 3070,customer3070@email.com,2020-05-18,25000.0,CA,(809) 507-1546,519.01,603.0,False,False,False,False,False,CA,False
CUST14654,Customer 4654,customer4654@email.com,2024-08-25,2500.0,TX,(360) 820-7913,1238.14,790.0,False,False,False,False,False,TX,False
CUST14811,Customer 4811,customer4811@email.com,2022-09-22,10000.0,NY,(756) 273-1634,3759.48,756.0,False,False,False,False,False,NY,False
CUST10538,Customer 538,customer538@email.com,2018-05-25,1000.0,TX,(947) 340-8690,3757.59,702.0,False,False,False,False,False,TX,False
CUST14612,Customer 4612,customer4612@email.com,2020-05-31,15000.0,TX,(277) 414-7095,2412.66,591.0,False,False,False,False,False,TX,False
CUST15129,Customer 5129,customer5129@email.com,2025-02-25,10000.0,ca ,(273) 358-5466,,765.0,False,False,False,False,False,CA,False
CUST11208,Customer 1208,customer1208@email.com,2022-09-26,25000.0,IL,(938) 911-4287,1266.93,635.0,False,False,False,False,False,IL,False
CUST10942,Customer 942,,2020-09-12,25000.0,FL,,3017.36,581.0,True,False,False,False,False,FL,True
CUST17877,Customer 7877,customer7877@email.com,2018-10-28,10000.0,TX,(599) 256-6747,2707.93,665.0,False,False,False,False,False,TX,False
CUST12250,Customer 2250,customer2250@email.com,2023-03-28,5000.0,TX,(500) 409-1285,1707.06,678.0,False,False,False,False,False,TX,False
CUST13855,Customer 3855,invalid_email_format,2024-12-03,15000.0,CA,(874) 498-3883,2757.05,778.0,False,True,False,False,False,CA,True
CUST13560,Customer 3560,customer3560@email.com,2024-09-13,10000.0,,(436) 671-9486,2935.78,706.0,False,False,False,False,False,UNKNOWN,False
CUST12723,Customer 2723,customer2723@email.com,2019-09-10,7500.0,CA,(643) 985-2932,1432.15,734.0,False,False,False,False,False,CA,False
CUST15408,Customer 5408,customer5408@email.com,2024-04-19,7500.0,FL,(219) 521-4079,1269.85,583.0,False,False,False,False,False,FL,False
CUST14191,Customer 4191,customer4191@email.com,2018-06-30,7500.0,IL,(276) 914-3538,1454.15,800.0,False,False,False,False,False,IL,False
CUST16866,Customer 6866,customer6866@email.com,2021-10-15,7500.0,TX,(650) 556-3403,1838.14,597.0,False,False,False,False,False,TX,False
CUST11680,Customer 1680,customer1680@email.com,2021-02-09,5000.0,TX,(817) 562-5978,2897.69,695.0,False,False,False,False,False,TX,False
CUST11405,Customer 1405,customer1405@email.com,2022-06-23,15000.0,CA,(618) 603-6411,4675.02,710.0,False,False,False,False,False,CA,False
CUST14963,Customer 4963,customer4963@email.com,2019-05-15,7500.0,CA,(349) 500-8029,522.77,615.0,False,False,False,False,False,CA,False
CUST12637,Customer 2637,customer2637@email.com,2019-11-26,7500.0,NY,(874) 588-6486,4307.07,690.0,False,False,False,False,False,NY,False
CUST11531,Customer 1531,customer1531@email.com,2024-02-05,5000.0,FL,(585) 477-1467,2585.98,686.0,False,False,False,False,False,FL,False
CUST17495,Customer 7495,customer7495@email.com,2020-02-17,1000.0,  ny,(724) 398-4871,696.28,602.0,False,False,False,False,False,NY,False
CUST16497,Customer 6497,customer6497@email.com,2024-08-12,25000.0,FL,(861) 495-3813,637.58,810.0,False,False,False,False,False,FL,False
CUST15105,Customer 5105,customer5105@email.com,2022-08-23,25000.0,  ny,(505) 718-9727,-571.95,640.0,False,False,False,False,False,NY,False
CUST12483,Customer 2483,customer2483@email.com,2023-03-07,25000.0,ca ,(468) 784-8085,-1067.47,718.0,False,False,False,False,False,CA,False
CUST11063,Customer 1063,customer1063@email.com,2023-04-05,7500.0,NY,(342) 872-1429,5389.98,707.0,False,False,False,False,False,NY,False
CUST14009,Customer 4009,customer4009@email.com,2019-08-15,10000.0,Texas,(459) 789-7195,-2782.02,788.0,False,False,False,False,False,UNKNOWN,False
CUST14826,Customer 4826,customer4826@email.com,2022-06-29,10000.0,NY,(855) 729-3076,-1005.95,785.0,False,False,False,False,False,NY,False
CUST14047,Customer 4047,customer4047@email.com,2018-04-25,10000.0,IL,(618) 674-6239,213.58,701.0,False,False,False,False,False,IL,False
CUST14587,Customer 4587,customer4587@email.com,2020-03-01,2500.0,CA,(383) 690-1672,3021.7,572.0,False,False,False,False,False,CA,False
CUST17587,Customer 7587,customer7587@email.com,2024-11-24,15000.0,NY,(526) 252-2209,935.11,649.0,False,False,False,False,False,NY,False
CUST10289,Customer 289,customer289@email.com,2023-04-25,,CA,(834) 968-7774,2361.2,835.0,False,False,False,False,False,CA,False
CUST11146,Customer 1146,customer1146@email.com,2019-12-14,1000.0,NY,(816) 321-8282,1057.27,690.0,False,False,False,False,False,NY,False
CUST14624,Customer 4624,customer4624@email.com,2024-06-18,10000.0,TX,(273) 994-5434,1548.88,613.0,False,False,False,False,False,TX,False
CUST16387,Customer 6387,customer6387@email.com,2019-11-04,15000.0,FL,(439) 409-4548,2494.5,,True,False,False,False,False,FL,True
CUST14689,Customer 4689,customer4689@email.com,2019-08-28,7500.0,,(392) 616-3798,-1418.83,661.0,False,False,False,False,False,UNKNOWN,False
CUST12286,Customer 2286,,2022-02-22,15000.0,NY,(748) 257-1620,909.79,738.0,True,False,False,False,False,NY,True
CUST14506,Customer 4506,customer4506@email.com,2021-09-24,2500.0,CA,(689) 249-4737,2683.74,746.0,False,False,False,False,False,CA,False
CUST11468,Customer 1468,customer1468@email.com,2022-11-21,1000.0,CA,(585) 755-8244,2307.35,724.0,False,False,False,False,False,CA,False
CUST17702,Customer 7702,customer7702@email.com,2019-12-18,25000.0,Texas,(332) 270-7697,2912.75,695.0,False,False,False,False,False,UNKNOWN,False
CUST15520,Customer 5520,customer5520@email.com,2019-06-29,2500.0,FL,(886) 569-6139,2100.67,785.0,False,False,False,False,False,FL,False
CUST10586,Customer 586,customer586@email.com,2021-11-05,10000.0,CA,(871) 982-2808,1706.56,634.0,False,False,False,False,False,CA,False
CUST10971,Customer 971,customer971@email.com,2020-06-01,10000.0,NY,(300) 259-8094,,529.0,False,False,False,False,False,NY,False
CUST12410,Customer 2410,customer2410@email.com,2021-02-09,1000.0,CA,(403) 609-1829,-1394.36,631.0,False,False,False,False,False,CA,False
CUST10625,Customer 625,customer625@email.com,2021-12-03,1000.0,NY,(878) 229-3205,2178.66,727.0,False,False,False,False,False,NY,False
CUST14542,Customer 4542,customer4542@email.com,2021-06-04,25000.0,TX,(420) 871-4634,3143.55,616.0,False,False,False,False,False,TX,False
CUST10307,Customer 307,customer307@email.com,2020-02-11,2500.0,FL,(604) 438-3989,2049.79,457.0,False,False,False,False,False,FL,False
CUST10351,Customer 351,customer351@email.com,2022-09-16,10000.0,,(841) 969-7992,2367.6,681.0,False,False,False,False,False,UNKNOWN,False
CUST10704,Customer 704,customer704@email.com,2018-06-26,2500.0,IL,(990) 437-6091,2710.96,689.0,False,False,False,False,False,IL,False
CUST16008,Customer 6008,customer6008@email.com,2021-07-27,7500.0,TX,(798) 463-1248,2436.88,672.0,False,False,False,False,False,TX,False
CUST13949,Customer 3949,customer3949@email.com,2018-03-22,25000.0,FL,(588) 413-7706,458.99,597.0,False,False,False,False,False,FL,False
CUST11411,Customer 1411,customer1411@email.com,2021-09-16,7500.0,NY,(702) 295-4020,4148.11,651.0,False,False,False,False,False,NY,False
CUST15561,Customer 5561,customer5561@email.com,2024-07-11,,,(991) 585-2645,3858.05,752.0,False,False,False,False,False,UNKNOWN,False
CUST12102,Customer 2102,customer2102@email.com,2020-12-24,25000.0,  ny,(322) 696-1537,2344.54,712.0,False,False,False,False,False,NY,False
CUST13300,Customer 3300,customer3300@email.com,2022-07-31,1000.0,CA,(676) 661-7376,2217.1,677.0,False,False,False,False,False,CA,False
CUST10585,Customer 585,customer585@email.com,2024-08-27,2500.0,ca ,(296) 234-3071,2206.42,725.0,False,False,False,False,False,CA,False
CUST13996,Customer 3996,customer3996@email.com,2023-10-04,,Texas,(947) 588-2138,-428.96,688.0,False,False,False,False,False,UNKNOWN,False
CUST10752,Customer 752,customer752@email.com,2022-08-31,7500.0,Texas,(387) 906-9089,3318.44,754.0,False,False,False,False,False,UNKNOWN,False
CUST15434,Customer 5434,customer5434@email.com,2020-03-04,15000.0,CA,(256) 379-4252,4126.23,602.0,False,False,False,False,False,CA,False
CUST10711,Customer 711,customer711@email.com,2018-07-10,5000.0,IL,(837) 798-2140,2134.34,665.0,False,False,False,False,False,IL,False
CUST13226,Customer 3226,customer3226@email.com,2020-03-03,5000.0,NY,(413) 690-3238,1277.77,726.0,False,False,False,False,False,NY,False
CUST14927,Customer 4927,customer4927@email.com,2024-04-08,10000.0,CA,(779) 217-6763,2306.57,673.0,False,False,False,False,False,CA,False
CUST14015,Customer 4015,customer4015@email.com,2021-11-30,10000.0,TX,(521) 564-2302,3534.22,,True,False,False,False,False,TX,True
CUST14244,Customer 4244,customer4244@email.com,2025-01-27,2500.0,ca ,(443) 833-6327,1066.91,661.0,False,False,False,False,False,CA,False
CUST16178,Customer 6178,customer6178@email.com,2023-01-31,10000.0,Texas,(872) 587-4424,3121.89,762.0,False,False,False,False,False,UNKNOWN,False
CUST17475,Customer 7475,customer7475@email.com,2020-12-20,7500.0,,(398) 256-2209,21.94,739.0,False,False,False,False,False,UNKNOWN,False
CUST11654,Customer 1654,customer1654@email.com,2023-12-31,25000.0,FL,(615) 812-9483,3969.92,801.0,False,False,False,False,False,FL,False
CUST13268,Customer 3268,customer3268@email.com,2023-10-28,1000.0,IL,(891) 592-3854,4125.72,651.0,False,False,False,False,False,IL,False
CUST11628,Customer 1628,customer1628@email.com,2020-12-12,7500.0,CA,(345) 462-7674,5644.06,608.0,False,False,False,False,False,CA,False
CUST11896,Customer 1896,customer1896@email.com,2021-02-13,10000.0,CA,(555) 626-3806,1768.08,,True,False,False,False,False,CA,True
CUST17039,Customer 7039,customer7039@email.com,2025-03-30,25000.0,  ny,(413) 987-4545,2805.17,762.0,False,False,False,False,False,NY,False
CUST14456,Customer 4456,customer4456@email.com,2023-02-19,5000.0,NY,(424) 401-5738,1741.91,656.0,False,False,False,False,False,NY,False
CUST12429,Customer 2429,customer2429@email.com,2023-07-11,15000.0,CA,(745) 655-8681,1680.17,713.0,False,False,False,False,False,CA,False
CUST13728,Customer 3728,customer3728@email.com,2021-05-11,10000.0,,(602) 212-8276,3814.57,655.0,False,False,False,False,False,UNKNOWN,False
CUST13792,Customer 3792,customer3792@email.com,2021-11-25,25000.0,,(319) 934-9396,,656.0,False,False,False,False,False,UNKNOWN,False
CUST12498,Customer 2498,customer2498@email.com,2021-07-19,5000.0,NY,(919) 305-9151,1112.55,597.0,False,False,False,False,False,NY,False
CUST12487,Customer 2487,customer2487@email.com,2025-01-29,2500.0,IL,(372) 597-9968,,621.0,False,False,False,False,False,IL,False
CUST10143,Customer 143,customer143@email.com,2019-05-29,10000.0,NY,,-452.93,705.0,True,False,False,False,False,NY,True
CUST10546,Customer 546,customer546@email.com,2019-05-22,1000.0,CA,(209) 407-6329,2155.92,728.0,False,False,False,False,False,CA,False
CUST17013,Customer 7013,customer7013@email.com,2024-12-12,7500.0,TX,(951) 767-7443,2006.49,,True,False,False,False,False,TX,True
CUST11170,Customer 1170,customer1170@email.com,2021-11-17,7500.0,CA,(790) 480-1055,4111.44,838.0,False,False,False,False,False,CA,False
CUST12947,Customer 2947,customer2947@email.com,2024-05-25,25000.0,FL,(505) 973-9200,1279.48,614.0,False,False,False,False,False,FL,False
CUST17442,Customer 7442,customer7442@email.com,2018-04-24,10000.0,TX,(354) 389-5667,3540.24,639.0,False,False,False,False,False,TX,False
CUST12239,Customer 2239,customer2239@email.com,2023-03-10,7500.0,TX,(556) 202-7433,2261.26,807.0,False,False,False,False,False,TX,False
CUST17215,Customer 7215,customer7215@email.com,2018-08-18,10000.0,FL,(785) 840-8066,5108.4,710.0,False,False,False,False,False,FL,False
CUST12225,Customer 2225,customer2225@email.com,2019-05-29,25000.0,IL,(584) 679-8756,545.93,593.0,False,False,False,False,False,IL,False
CUST10591,Customer 591,customer591@email.com,2023-11-30,2500.0,CA,(478) 365-6247,2185.47,721.0,False,False,False,False,False,CA,False
CUST16537,Customer 6537,customer6537@email.com,2018-12-17,15000.0,NY,(357) 467-7518,887.02,643.0,False,False,False,False,False,NY,False
CUST10154,Customer 154,customer154@email.com,2020-02-14,10000.0,NY,(552) 980-4106,1121.83,780.0,False,False,False,False,False,NY,False
CUST15402,Customer 5402,customer5402@email.com,2025-05-02,10000.0,CA,(459) 299-2666,1825.58,627.0,False,False,False,False,False,CA,False
CUST14467,Customer 4467,customer4467@email.com,2018-12-30,5000.0,CA,,3561.09,669.0,True,False,False,False,False,CA,True
CUST17694,Customer 7694,customer7694@email.com,2020-09-23,25000.0,Texas,(339) 541-7270,2296.64,623.0,False,False,False,False,False,UNKNOWN,False
CUST13418,Customer 3418,customer3418@email.com,2021-08-22,1000.0,TX,(986) 806-5451,1633.28,776.0,False,False,False,False,False,TX,False
CUST16646,Customer 6646,customer6646@email.com,2025-04-13,7500.0,CA,(294) 618-2835,4909.52,723.0,False,False,False,False,False,CA,False
CUST15119,Customer 5119,customer5119@email.com,2024-03-16,2500.0,CA,(694) 425-5380,2521.05,604.0,False,False,False,False,False,CA,False
CUST11794,Customer 1794,,2018-06-12,25000.0,TX,(359) 855-3803,3262.59,786.0,True,False,False,False,False,TX,True
CUST11883,Customer 1883,,2021-02-01,15000.0,TX,(242) 849-8030,134.46,611.0,True,False,False,False,False,TX,True
CUST12176,Customer 2176,customer2176@email.com,2018-03-19,10000.0,TX,(463) 265-9074,5478.06,665.0,False,False,False,False,False,TX,False
CUST14835,Customer 4835,customer4835@email.com,2024-01-26,2500.0,  ny,(487) 535-1744,1395.06,,True,False,False,False,False,NY,True
CUST16499,Customer 6499,,2020-10-09,5000.0,TX,(810) 995-4807,2520.45,763.0,True,False,False,False,False,TX,True
CUST11960,Customer 1960,customer1960@email.com,2023-02-10,7500.0,CA,(928) 419-2415,1769.54,695.0,False,False,False,False,False,CA,False
CUST12147,Customer 2147,customer2147@email.com,2019-01-06,15000.0,,(711) 885-5929,792.25,829.0,False,False,False,False,False,UNKNOWN,False
CUST12402,Customer 2402,customer2402@email.com,2020-10-10,2500.0,Texas,(215) 428-6635,312.53,844.0,False,False,False,False,False,UNKNOWN,False
CUST15451,Customer 5451,customer5451@email.com,2022-12-30,25000.0,Texas,(991) 507-4322,1121.95,676.0,False,False,False,False,False,UNKNOWN,False
CUST11704,Customer 1704,customer1704@email.com,2025-01-16,10000.0,NY,(455) 261-3695,667.85,664.0,False,False,False,False,False,NY,False
CUST15050,Customer 5050,customer5050@email.com,2020-11-14,25000.0,IL,(367) 631-8282,2041.27,689.0,False,False,False,False,False,IL,False
CUST16230,Customer 6230,customer6230@email.com,2019-08-31,25000.0,FL,(395) 375-7213,4125.58,665.0,False,False,False,False,False,FL,False
CUST15513,Customer 5513,customer5513@email.com,2019-04-20,5000.0,NY,(332) 523-3231,1397.16,727.0,False,False,False,False,False,NY,False
CUST11051,Customer 1051,customer1051@email.com,2024-08-14,25000.0,NY,(946) 293-9482,2253.39,637.0,False,False,False,False,False,NY,False
CUST17463,Customer 7463,customer7463@email.com,2019-05-30,10000.0,NY,(430) 333-6105,1559.13,720.0,False,False,False,False,False,NY,False
CUST12111,Customer 2111,customer2111@email.com,2018-11-04,10000.0,CA,(497) 304-3661,3211.22,734.0,False,False,False,False,False,CA,False
CUST16487,Customer 6487,customer6487@email.com,2019-04-11,25000.0,FL,(598) 883-6652,4146.92,675.0,False,False,False,False,False,FL,False
CUST15908,Customer 5908,customer5908@email.com,2019-09-05,2500.0,,(237) 488-5467,1302.36,745.0,False,False,False,False,False,UNKNOWN,False
CUST15224,Customer 5224,customer5224@email.com,2021-02-03,5000.0,NY,(681) 404-7969,-591.95,571.0,False,False,False,False,False,NY,False
CUST14168,Customer 4168,customer4168@email.com,2022-02-19,5000.0,NY,(517) 828-8690,835.8428502127384,,True,False,False,False,False,NY,True
CUST11435,Customer 1435,customer1435@email.com,2019-10-27,5000.0,NY,(831) 303-9257,3815.44,642.0,False,False,False,False,False,NY,False
CUST12779,Customer 2779,customer2779@email.com,2024-10-16,5000.0,IL,(245) 812-8880,2099.0,600.0,False,False,False,False,False,IL,False
CUST17216,Customer 7216,customer7216@email.com,2023-08-21,10000.0,CA,,3480.38,615.0,True,False,False,False,False,CA,True
CUST11593,Customer 1593,customer1593@email.com,2018-08-09,7500.0,TX,(387) 494-4503,3969.5,793.0,False,False,False,False,False,TX,False
CUST16043,Customer 6043,customer6043@email.com,2023-07-17,10000.0,FL,,-56.93,604.0,True,False,False,False,False,FL,True
CUST16816,Customer 6816,,2022-03-11,2500.0,TX,(997) 471-2389,2902.41,738.0,True,False,False,False,False,TX,True
CUST12467,Customer 2467,customer2467@email.com,2023-06-23,5000.0,,(220) 227-3244,4062.94,690.0,False,False,False,False,False,UNKNOWN,False
CUST10995,Customer 995,customer995@email.com,2021-11-01,15000.0,TX,(330) 608-9757,511.71335173000216,,True,False,False,False,False,TX,True
CUST15565,Customer 5565,customer5565@email.com,2024-01-19,25000.0,CA,(811) 709-6000,3868.87,781.0,False,False,False,False,False,CA,False
CUST16858,Customer 6858,customer6858@email.com,2022-08-21,2500.0,CA,(373) 275-3660,797.47,606.0,False,False,False,False,False,CA,False
CUST10563,Customer 563,customer563@email.com,2024-12-06,10000.0,Texas,(393) 911-6508,838.53,737.0,False,False,False,False,False,UNKNOWN,False
CUST13979,Customer 3979,customer3979@email.com,2022-03-27,1000.0,NY,(361) 309-7771,3358.67,898.0,False,False,True,False,False,NY,True
CUST14205,Customer 4205,customer4205@email.com,2023-01-09,2500.0,NY,(404) 823-3021,-104.62,757.0,False,False,False,False,False,NY,False
CUST17314,Customer 7314,customer7314@email.com,2023-04-02,5000.0,FL,(687) 486-4400,-580.82,731.0,False,False,False,False,False,FL,False
CUST16568,Customer 6568,customer6568@email.com,2024-07-10,1000.0,CA,(783) 210-9129,-719.49,609.0,False,False,False,False,False,CA,False
CUST15663,Customer 5663,customer5663@email.com,2020-02-19,10000.0,FL,(774) 566-7719,2122.43,688.0,False,False,False,False,False,FL,False
CUST12749,Customer 2749,customer2749@email.com,2021-02-06,10000.0,TX,(778) 423-8599,901.41,719.0,False,False,False,False,False,TX,False
CUST12509,Customer 2509,customer2509@email.com,2021-07-09,15000.0,NY,,2149.82,752.0,True,False,False,False,False,NY,True
CUST16132,Customer 6132,customer6132@email.com,2018-03-22,25000.0,Texas,(544) 583-9344,2123.46,618.0,False,False,False,False,False,UNKNOWN,False
CUST11580,Customer 1580,customer1580@email.com,2019-05-04,1000.0,CA,(641) 848-6828,4072.71,721.0,False,False,False,False,False,CA,False
CUST16036,Customer 6036,customer6036@email.com,2023-01-02,25000.0,IL,(451) 697-5619,444.29,777.0,False,False,False,False,False,IL,False
CUST13822,Customer 3822,customer3822@email.com,2021-08-01,10000.0,TX,(566) 832-6536,1252.89,712.0,False,False,False,False,False,TX,False
CUST10202,Customer 202,customer202@email.com,2022-11-27,10000.0,,(900) 567-2439,4443.3,688.0,False,False,False,False,False,UNKNOWN,False
CUST17136,Customer 7136,customer7136@email.com,2024-06-02,10000.0,TX,(787) 306-5874,2102.76,583.0,False,False,False,False,False,TX,False
CUST14520,Customer 4520,customer4520@email.com,2023-02-09,10000.0,ca ,(970) 785-1227,644.06,645.0,False,False,False,False,False,CA,False
CUST15403,Customer 5403,customer5403@email.com,2019-04-19,2500.0,TX,(560) 665-4506,4182.51,709.0,False,False,False,False,False,TX,False
CUST14288,Customer 4288,customer4288@email.com,2021-10-12,2500.0,TX,(589) 418-6858,2051.9,729.0,False,False,False,False,False,TX,False
